alpha,beta,altitude,Mach,q,v_tas,alpha-res,CL,CD,CY,Cl,Cm,Cn,L,Y,D,l_b,m_b,n_b
9,0,500,0.68,30898.75941,230.0912491,9,1.71476,0.13139,0,0,-6.73144,0,7846342.205,0,601210.0249,0,-158527333.9,0
10,0,500,0.68,30898.75941,230.0912491,10,1.84161,0.14402,0,0,-7.23346,0,8426778.247,0,659001.962,0,-170350048.2,0
11,0,500,0.68,30898.75941,230.0912491,11,1.96732,0.15731,0,0,-7.72807,0,9001997.916,0,719813.9053,0,-181998255,0
12,0,500,0.68,30898.75941,230.0912491,12,2.09183,0.17122,0,0,-8.21465,0,9571726.664,0,783462.8241,0,-193457352.9,0
13,0,500,0.68,30898.75941,230.0912491,13,2.21506,0.18571,0,0,-8.69262,0,10135598.43,0,849765.6878,0,-204713682.8,0
-10,0,1000,0.68,29090.59498,228.7751006,-10,-0.80159,0.04392,0,0,3.36864,0,-3453247.871,0,189207.2587,0,74689979.28,0
-9,0,1000,0.68,29090.59498,228.7751006,-9,-0.66899,0.04066,0,0,2.84761,0,-2882007.377,0,175163.1862,0,63137625.84,0
-8,0,1000,0.68,29090.59498,228.7751006,-8,-0.53591,0.03824,0,0,2.32172,0,-2308699.044,0,164737.8318,0,51477515.76,0
-7,0,1000,0.68,29090.59498,228.7751006,-7,-0.40245,0.03669,0,0,1.7916,0,-1733753.671,0,158060.4353,0,39723617.51,0
-6,0,1000,0.68,29090.59498,228.7751006,-6,-0.26869,0.03602,0,0,1.2579,0,-1157515.9,0,155174.0769,0,27890342.97,0
-5,0,1000,0.68,29090.59498,228.7751006,-5,-0.13471,0.03622,0,0,0.72127,0,-580330.3692,0,156035.6764,0,15992104.04,0
-4,0,1000,0.68,29090.59498,228.7751006,-4,-0.0006,0.03732,0,0,0.18237,0,-2584.798616,0,160774.4739,0,4043534.341,0
-3,0,1000,0.68,29090.59498,228.7751006,-3,0.13354,0.03931,0,0,-0.35815,0,575290.0119,0,169347.3893,0,-7940954.237,0
-2,0,1000,0.68,29090.59498,228.7751006,-2,0.26764,0.04219,0,0,-0.89964,0,1152992.502,0,181754.4227,0,-19946949.8,0
-1,0,1000,0.68,29090.59498,228.7751006,-1,0.4016,0.04596,0,0,-1.44142,0,1730091.873,0,197995.574,0,-31959375.28,0
0,0,1000,0.68,29090.59498,228.7751006,0,0.53533,0.05061,0,0,-1.98284,0,2306200.405,0,218027.7632,0,-43963818.79,0
1,0,1000,0.68,29090.59498,228.7751006,1,0.66876,0.05614,0,0,-2.52325,0,2881016.537,0,241850.9905,0,-55945868.43,0
2,0,1000,0.68,29090.59498,228.7751006,2,0.80179,0.06254,0,0,-3.06198,0,3454109.47,0,269422.1757,0,-67890668.86,0
3,0,1000,0.68,29090.59498,228.7751006,3,0.93433,0.06979,0,0,-3.59837,0,4025091.484,0,300655.159,0,-79783586.48,0
4,0,1000,0.68,29090.59498,228.7751006,4,1.06631,0.07788,0,0,-4.13178,0,4593661.02,0,335506.8603,0,-91610431.09,0
5,0,1000,0.68,29090.59498,228.7751006,5,1.19763,0.08678,0,0,-4.66155,0,5159387.277,0,373848.0398,0,-103356569.1,0
6,0,1000,0.68,29090.59498,228.7751006,6,1.32822,0.09648,0,0,-5.18704,0,5721968.696,0,415635.6174,0,-115007810.3,0
7,0,1000,0.68,29090.59498,228.7751006,7,1.45799,0.10696,0,0,-5.70761,0,6281017.556,0,460783.4332,0,-126549964.6,0
8,0,1000,0.68,29090.59498,228.7751006,8,1.58687,0.11818,0,0,-6.22262,0,6836232.299,0,509119.1673,0,-137968841.7,0
9,0,1000,0.68,29090.59498,228.7751006,9,1.71476,0.13012,0,0,-6.73144,0,7387182.124,0,560556.6598,0,-149250473.2,0
10,0,1000,0.68,29090.59498,228.7751006,10,1.84161,0.14276,0,0,-7.23346,0,7933651.631,0,615009.7506,0,-160381334.2,0
11,0,1000,0.68,29090.59498,228.7751006,11,1.96732,0.15604,0,0,-7.72807,0,8475210.021,0,672219.96,0,-171347899.5,0
12,0,1000,0.68,29090.59498,228.7751006,12,2.09183,0.16995,0,0,-8.21465,0,9011598.814,0,732144.2079,0,-182136422.5,0
13,0,1000,0.68,29090.59498,228.7751006,13,2.21506,0.18445,0,0,-8.69262,0,9542473.369,0,794610.1744,0,-192734043.3,0
-10,0,1500,0.68,27369.08083,227.4513363,-10,-0.80159,0.04272,0,0,3.36864,0,-3248892.646,0,173146.7382,0,70269999.01,0
-9,0,1500,0.68,27369.08083,227.4513363,-9,-0.66899,0.03946,0,0,2.84761,0,-2711456.844,0,159933.7614,0,59401287.13,0
-8,0,1500,0.68,27369.08083,227.4513363,-8,-0.53591,0.03704,0,0,2.32172,0,-2172075.572,0,150125.3554,0,48431195.41,0
-7,0,1500,0.68,27369.08083,227.4513363,-7,-0.40245,0.03549,0,0,1.7916,0,-1631154.138,0,143843.1118,0,37372865.67,0
-6,0,1500,0.68,27369.08083,227.4513363,-6,-0.26869,0.03481,0,0,1.2579,0,-1089016.786,0,141087.0308,0,26239856.96,0
-5,0,1500,0.68,27369.08083,227.4513363,-5,-0.13471,0.03502,0,0,0.72127,0,-545987.7598,0,141938.1735,0,15045728.3,0
-4,0,1500,0.68,27369.08083,227.4513363,-4,-0.0006,0.03612,0,0,0.18237,0,-2431.83621,0,146396.5399,0,3804247.328,0
-3,0,1500,0.68,27369.08083,227.4513363,-3,0.13354,0.03811,0,0,-0.35815,0,541245.6792,0,154462.13,0,-7471026.926,0
-2,0,1500,0.68,27369.08083,227.4513363,-2,0.26764,0.04099,0,0,-0.89964,0,1084761.072,0,166134.9438,0,-18766535.43,0
-1,0,1500,0.68,27369.08083,227.4513363,-1,0.4016,0.04476,0,0,-1.44142,0,1627709.037,0,181414.9813,0,-30068093.35,0
0,0,1500,0.68,27369.08083,227.4513363,0,0.53533,0.04941,0,0,-1.98284,0,2169724.797,0,200261.7119,0,-41362141.65,0
1,0,1500,0.68,27369.08083,227.4513363,1,0.66876,0.05494,0,0,-2.52325,0,2710524.64,0,222675.1357,0,-52635121.29,0
2,0,1500,0.68,27369.08083,227.4513363,2,0.80179,0.06134,0,0,-3.06198,0,3249703.258,0,248614.7219,0,-63873056.06,0
3,0,1500,0.68,27369.08083,227.4513363,3,0.93433,0.06859,0,0,-3.59837,0,3786895.877,0,277999.4094,0,-75062178.31,0
4,0,1500,0.68,27369.08083,227.4513363,4,1.06631,0.07668,0,0,-4.13178,0,4321818.782,0,310788.6677,0,-86189137.61,0
5,0,1500,0.68,27369.08083,227.4513363,5,1.19763,0.08558,0,0,-4.66155,0,4854066.667,0,346860.9048,0,-97240166.32,0
6,0,1500,0.68,27369.08083,227.4513363,6,1.32822,0.09528,0,0,-5.18704,0,5383355.819,0,386175.5902,0,-108201914,0
7,0,1500,0.68,27369.08083,227.4513363,7,1.45799,0.10576,0,0,-5.70761,0,5909321.46,0,428651.6627,0,-119061030.3,0
8,0,1500,0.68,27369.08083,227.4513363,8,1.58687,0.11698,0,0,-6.22262,0,6431679.878,0,474126.9998,0,-129804164.7,0
9,0,1500,0.68,27369.08083,227.4513363,9,1.71476,0.12892,0,0,-6.73144,0,6950025.766,0,522520.5404,0,-140418175.3,0
10,0,1500,0.68,27369.08083,227.4513363,10,1.84161,0.14155,0,0,-7.23346,0,7464156.472,0,573710.6926,0,-150890337.7,0
11,0,1500,0.68,27369.08083,227.4513363,11,1.96732,0.15484,0,0,-7.72807,0,7973666.689,0,627575.8647,0,-161207927,0
12,0,1500,0.68,27369.08083,227.4513363,12,2.09183,0.16875,0,0,-8.21465,0,8478313.233,0,683953.9341,0,-171358010.2,0
13,0,1500,0.68,27369.08083,227.4513363,13,2.21506,0.18325,0,0,-8.69262,0,8977771.86,0,742723.3092,0,-181328488.3,0
-10,0,2000,0.68,25731.00384,226.1198225,-10,-0.80159,0.04158,0,0,3.36864,0,-3054441.969,0,158439.7224,0,66064243.27,0
-9,0,2000,0.68,25731.00384,226.1198225,-9,-0.66899,0.03831,0,0,2.84761,0,-2549172.436,0,145979.4556,0,55846038.69,0
-8,0,2000,0.68,25731.00384,226.1198225,-8,-0.53591,0.0359,0,0,2.32172,0,-2042073.873,0,136796.2009,0,45532521.99,0
-7,0,2000,0.68,25731.00384,226.1198225,-7,-0.40245,0.03435,0,0,1.7916,0,-1533527.328,0,130889.9583,0,35136048.45,0
-6,0,2000,0.68,25731.00384,226.1198225,-6,-0.26869,0.03367,0,0,1.2579,0,-1023837.639,0,128298.8324,0,24669365.56,0
-5,0,2000,0.68,25731.00384,226.1198225,-5,-0.13471,0.03388,0,0,0.72127,0,-513309.6442,0,129099.0331,0,14145220.84,0
-4,0,2000,0.68,25731.00384,226.1198225,-4,-0.0006,0.03497,0,0,0.18237,0,-2286.28748,0,133252.4553,0,3576557.912,0
-3,0,2000,0.68,25731.00384,226.1198225,-3,0.13354,0.03696,0,0,-0.35815,0,508851.3836,0,140835.3088,0,-7023875.726,0
-2,0,2000,0.68,25731.00384,226.1198225,-2,0.26764,0.03984,0,0,-0.89964,0,1019836.635,0,151809.4887,0,-17643332.57,0
-1,0,2000,0.68,25731.00384,226.1198225,-1,0.4016,0.04361,0,0,-1.44142,0,1530288.42,0,166174.995,0,-28268476.75,0
0,0,2000,0.68,25731.00384,226.1198225,0,0.53533,0.04827,0,0,-1.98284,0,2039863.795,0,183931.8278,0,-38886560.79,0
1,0,2000,0.68,25731.00384,226.1198225,1,0.66876,0.0538,0,0,-2.52325,0,2548296.026,0,205003.7774,0,-49484837.15,0
2,0,2000,0.68,25731.00384,226.1198225,2,0.80179,0.0602,0,0,-3.06198,0,3055204.065,0,229390.8439,0,-60050166.12,0
3,0,2000,0.68,25731.00384,226.1198225,3,0.93433,0.06745,0,0,-3.59837,0,3560244.969,0,257016.8176,0,-70569604.07,0
4,0,2000,0.68,25731.00384,226.1198225,4,1.06631,0.07553,0,0,-4.13178,0,4063152.005,0,287805.489,0,-81030599.6,0
5,0,2000,0.68,25731.00384,226.1198225,5,1.19763,0.08444,0,0,-4.66155,0,4563544.125,0,321756.8581,0,-91420209.11,0
6,0,2000,0.68,25731.00384,226.1198225,6,1.32822,0.09414,0,0,-5.18704,0,5061154.595,0,358718.5057,0,-101725881.2,0
7,0,2000,0.68,25731.00384,226.1198225,7,1.45799,0.10461,0,0,-5.70761,0,5555640.473,0,398614.2222,0,-111935064.5,0
8,0,2000,0.68,25731.00384,226.1198225,8,1.58687,0.11584,0,0,-6.22262,0,6046735.023,0,441405.9029,0,-122035207.5,0
9,0,2000,0.68,25731.00384,226.1198225,9,1.71476,0.12778,0,0,-6.73144,0,6534057.2,0,486903.0238,0,-132013955.1,0
10,0,2000,0.68,25731.00384,226.1198225,10,1.84161,0.14041,0,0,-7.23346,0,7017416.478,0,535029.3752,0,-141859344.2,0
11,0,2000,0.68,25731.00384,226.1198225,11,1.96732,0.1537,0,0,-7.72807,0,7496431.81,0,585670.6429,0,-151559411.7,0
12,0,2000,0.68,25731.00384,226.1198225,12,2.09183,0.16761,0,0,-8.21465,0,7970874.567,0,638674.4077,0,-161101998.4,0
13,0,2000,0.68,25731.00384,226.1198225,13,2.21506,0.1821,0,0,-8.69262,0,8440439.911,0,693888.2503,0,-170475729.8,0
-10,0,2500,0.68,24173.23437,224.7804214,-10,-0.80159,0.04049,0,0,3.36864,0,-2869524.332,0,144945.7206,0,62064676.78,0
-9,0,2500,0.68,24173.23437,224.7804214,-9,-0.66899,0.03722,0,0,2.84761,0,-2394844.101,0,133239.8054,0,52465088.06,0
-8,0,2500,0.68,24173.23437,224.7804214,-8,-0.53591,0.03481,0,0,2.32172,0,-1918445.57,0,124612.5101,0,42775957.47,0
-7,0,2500,0.68,24173.23437,224.7804214,-7,-0.40245,0.03326,0,0,1.7916,0,-1440686.719,0,119063.8347,0,33008892.29,0
-6,0,2500,0.68,24173.23437,224.7804214,-6,-0.26869,0.03258,0,0,1.2579,0,-961853.9313,0,116629.5771,0,23175868.28,0
-5,0,2500,0.68,24173.23437,224.7804214,-5,-0.13471,0.03279,0,0,0.72127,0,-482233.5892,0,117381.3332,0,13288861.21,0
-4,0,2500,0.68,24173.23437,224.7804214,-4,-0.0006,0.03389,0,0,0.18237,0,-2147.874349,0,121319.1028,0,3360031.082,0
-3,0,2500,0.68,24173.23437,224.7804214,-3,0.13354,0.03588,0,0,-0.35815,0,478045.2342,0,128442.8861,0,-6598646.334,0
-2,0,2500,0.68,24173.23437,224.7804214,-2,0.26764,0.03876,0,0,-0.89964,0,958095.1512,0,138752.6829,0,-16575195.28,0
-1,0,2500,0.68,24173.23437,224.7804214,-1,0.4016,0.04253,0,0,-1.44142,0,1437643.897,0,152248.4934,0,-26557087.25,0
0,0,2500,0.68,24173.23437,224.7804214,0,0.53533,0.04718,0,0,-1.98284,0,1916369.292,0,168894.5196,0,-36532346.5,0
1,0,2500,0.68,24173.23437,224.7804214,1,0.66876,0.05271,0,0,-2.52325,0,2394020.749,0,188690.7615,0,-46488997.24,0
2,0,2500,0.68,24173.23437,224.7804214,2,0.80179,0.05911,0,0,-3.06198,0,2870240.29,0,211601.4213,0,-56414695.25,0
3,0,2500,0.68,24173.23437,224.7804214,3,0.93433,0.06636,0,0,-3.59837,0,3344705.734,0,237554.903,0,-66297280.5,0
4,0,2500,0.68,24173.23437,224.7804214,4,1.06631,0.07444,0,0,-4.13178,0,3817166.495,0,266479.6109,0,-76124961.47,0
5,0,2500,0.68,24173.23437,224.7804214,5,1.19763,0.08335,0,0,-4.66155,0,4287264.594,0,298375.545,0,-85885578.16,0
6,0,2500,0.68,24173.23437,224.7804214,6,1.32822,0.09305,0,0,-5.18704,0,4754749.446,0,333099.5136,0,-95567339.05,0
7,0,2500,0.68,24173.23437,224.7804214,7,1.45799,0.10353,0,0,-5.70761,0,5219298.87,0,370615.7189,0,-105158452.6,0
8,0,2500,0.68,24173.23437,224.7804214,8,1.58687,0.11475,0,0,-6.22262,0,5680662.28,0,410780.9692,0,-114647127.3,0
9,0,2500,0.68,24173.23437,224.7804214,9,1.71476,0.12669,0,0,-6.73144,0,6138481.697,0,453523.6688,0,-124021755.9,0
10,0,2500,0.68,24173.23437,224.7804214,10,1.84161,0.13932,0,0,-7.23346,0,6592578.133,0,498736.4238,0,-133271099.6,0
11,0,2500,0.68,24173.23437,224.7804214,11,1.96732,0.15261,0,0,-7.72807,0,7042593.607,0,546311.8406,0,-142383919.5,0
12,0,2500,0.68,24173.23437,224.7804214,12,2.09183,0.16652,0,0,-8.21465,0,7488313.332,0,596106.7276,0,-151348792.7,0
13,0,2500,0.68,24173.23437,224.7804214,13,2.21506,0.18102,0,0,-8.69262,0,7929450.925,0,648013.691,0,-160155033.1,0
-10,0,3000,0.68,22692.72511,223.4329912,-10,-0.80159,0.03946,0,0,3.36864,0,-2693777.997,0,132607.0432,0,58263475.52,0
-9,0,3000,0.68,22692.72511,223.4329912,-9,-0.66899,0.03619,0,0,2.84761,0,-2248169.94,0,121618.0662,0,49251821.36,0
-8,0,3000,0.68,22692.72511,223.4329912,-8,-0.53591,0.03378,0,0,2.32172,0,-1800948.822,0,113519.1566,0,40156109.4,0
-7,0,3000,0.68,22692.72511,223.4329912,-7,-0.40245,0.03222,0,0,1.7916,0,-1352450.698,0,108276.7089,0,30987236.02,0
-6,0,3000,0.68,22692.72511,223.4329912,-6,-0.26869,0.03155,0,0,1.2579,0,-902944.4104,0,106025.1448,0,21756443.51,0
-5,0,3000,0.68,22692.72511,223.4329912,-5,-0.13471,0.03176,0,0,0.72127,0,-452698.8035,0,106730.8589,0,12474974.17,0
-4,0,3000,0.68,22692.72511,223.4329912,-4,-0.0006,0.03285,0,0,0.18237,0,-2016.326049,0,110393.8512,0,3154243.264,0
-3,0,3000,0.68,22692.72511,223.4329912,-3,0.13354,0.03484,0,0,-0.35815,0,448766.9677,0,117081.3326,0,-6194506.91,0
-2,0,3000,0.68,22692.72511,223.4329912,-2,0.26764,0.03772,0,0,-0.89964,0,899415.8398,0,126759.6976,0,-15560034.05,0
-1,0,3000,0.68,22692.72511,223.4329912,-1,0.4016,0.04149,0,0,-1.44142,0,1349594.236,0,139428.9463,0,-24930576.99,0
0,0,3000,0.68,22692.72511,223.4329912,0,0.53533,0.04615,0,0,-1.98284,0,1798999.707,0,155089.0786,0,-34294893.43,0
1,0,3000,0.68,22692.72511,223.4329912,1,0.66876,0.05168,0,0,-2.52325,0,2247397.015,0,173672.8837,0,-43641741.06,0
2,0,3000,0.68,22692.72511,223.4329912,2,0.80179,0.05807,0,0,-3.06198,0,2694450.105,0,195146.7562,0,-52959531.67,0
3,0,3000,0.68,22692.72511,223.4329912,3,0.93433,0.06532,0,0,-3.59837,0,3139856.53,0,219510.6959,0,-62236850,0
4,0,3000,0.68,22692.72511,223.4329912,4,1.06631,0.07341,0,0,-4.13178,0,3583381.05,0,246697.4922,0,-71462626.72,0
5,0,3000,0.68,22692.72511,223.4329912,5,1.19763,0.08231,0,0,-4.66155,0,4024687.611,0,276606.3286,0,-80625446.56,0
6,0,3000,0.68,22692.72511,223.4329912,6,1.32822,0.09202,0,0,-5.18704,0,4463540.976,0,309237.2051,0,-89714240.18,0
7,0,3000,0.68,22692.72511,223.4329912,7,1.45799,0.10249,0,0,-5.70761,0,4899638.695,0,344422.0947,0,-98717938.25,0
8,0,3000,0.68,22692.72511,223.4329912,8,1.58687,0.11371,0,0,-6.22262,0,5332745.53,0,382127.3918,0,-107625471.4,0
9,0,3000,0.68,22692.72511,223.4329912,9,1.71476,0.12566,0,0,-6.73144,0,5762525.428,0,422285.8856,0,-116425943.3,0
10,0,3000,0.68,22692.72511,223.4329912,10,1.84161,0.13829,0,0,-7.23346,0,6188810.36,0,464729.549,0,-125108803.4,0
11,0,3000,0.68,22692.72511,223.4329912,11,1.96732,0.15158,0,0,-7.72807,0,6611264.273,0,509391.171,0,-133663501.4,0
12,0,3000,0.68,22692.72511,223.4329912,12,2.09183,0.16549,0,0,-8.21465,0,7029685.533,0,556136.3299,0,-142079313.7,0
13,0,3000,0.68,22692.72511,223.4329912,13,2.21506,0.17998,0,0,-8.69262,0,7443805.299,0,604830.604,0,-150346208.7,0
-10,0,3500,0.68,21286.50978,222.0773858,-10,-0.80159,0.03847,0,0,3.36864,0,-2526850.847,0,121268.9181,0,54653023.62,0
-9,0,3500,0.68,21286.50978,222.0773858,-9,-0.66899,0.03521,0,0,2.84761,0,-2108856.084,0,110992.4255,0,46199800.69,0
-8,0,3500,0.68,21286.50978,222.0773858,-8,-0.53591,0.03279,0,0,2.32172,0,-1689348.217,0,103363.8634,0,37667728.82,0
-7,0,3500,0.68,21286.50978,222.0773858,-7,-0.40245,0.03124,0,0,1.7916,0,-1268642.477,0,98477.80096,0,29067029.16,0
-6,0,3500,0.68,21286.50978,222.0773858,-6,-0.26869,0.03057,0,0,1.2579,0,-846991.048,0,96365.76105,0,20408247.37,0
-5,0,3500,0.68,21286.50978,222.0773858,-5,-0.13471,0.03077,0,0,0.72127,0,-424646.1129,0,96996.22073,0,11701929.07,0
-4,0,3500,0.68,21286.50978,222.0773858,-4,-0.0006,0.03187,0,0,0.18237,0,-1891.37902,0,100463.7489,0,2958782.155,0
-3,0,3500,0.68,21286.50978,222.0773858,-3,0.13354,0.03386,0,0,-0.35815,0,420957.9238,0,106736.8227,0,-5810647.742,0
-2,0,3500,0.68,21286.50978,222.0773858,-2,0.26764,0.03674,0,0,-0.89964,0,843681.1347,0,115815.442,0,-14595814.98,0
-1,0,3500,0.68,21286.50978,222.0773858,-1,0.4016,0.04051,0,0,-1.44142,0,1265963.024,0,127699.6068,0,-23385687.19,0
0,0,3500,0.68,21286.50978,222.0773858,0,0.53533,0.04517,0,0,-1.98284,0,1687519.884,0,142389.3172,0,-32169718.75,0
1,0,3500,0.68,21286.50978,222.0773858,1,0.66876,0.0507,0,0,-2.52325,0,2108131.055,0,159821.5272,0,-40937364,0
2,0,3500,0.68,21286.50978,222.0773858,2,0.80179,0.05709,0,0,-3.06198,0,2527481.307,0,179964.7137,0,-49677752.82,0
3,0,3500,0.68,21286.50978,222.0773858,3,0.93433,0.06434,0,0,-3.59837,0,2945286.932,0,202818.8769,0,-58380177.34,0
4,0,3500,0.68,21286.50978,222.0773858,4,1.06631,0.07243,0,0,-4.13178,0,3361327.271,0,228320.9707,0,-67034254.16,0
5,0,3500,0.68,21286.50978,222.0773858,5,1.19763,0.08133,0,0,-4.66155,0,3775287.092,0,256376.4261,0,-75629275.39,0
6,0,3500,0.68,21286.50978,222.0773858,6,1.32822,0.09103,0,0,-5.18704,0,4186945.736,0,286953.7203,0,-84154857.64,0
7,0,3500,0.68,21286.50978,222.0773858,7,1.45799,0.10151,0,0,-5.70761,0,4596019.495,0,319989.8072,0,-92600617.5,0
8,0,3500,0.68,21286.50978,222.0773858,8,1.58687,0.11273,0,0,-6.22262,0,5002287.708,0,355358.5948,0,-100956171.6,0
9,0,3500,0.68,21286.50978,222.0773858,9,1.71476,0.12468,0,0,-6.73144,0,5405435.146,0,393028.5603,0,-109211298.7,0
10,0,3500,0.68,21286.50978,222.0773858,10,1.84161,0.13731,0,0,-7.23346,0,5805304.194,0,432842.0887,0,-117356102.2,0
11,0,3500,0.68,21286.50978,222.0773858,11,1.96732,0.1506,0,0,-7.72807,0,6201579.622,0,474736.1339,0,-125380685.5,0
12,0,3500,0.68,21286.50978,222.0773858,12,2.09183,0.16451,0,0,-8.21465,0,6594072.291,0,518584.6042,0,-133274989.5,0
13,0,3500,0.68,21286.50978,222.0773858,13,2.21506,0.179,0,0,-8.69262,0,6982530.019,0,564261.4075,0,-141029604.3,0
-10,0,4000,0.68,19951.70198,220.7134545,-10,-0.80159,0.03754,0,0,3.36864,0,-2368400.248,0,110916.7346,0,51225910.24,0
-9,0,4000,0.68,19951.70198,220.7134545,-9,-0.66899,0.03428,0,0,2.84761,0,-1976616.577,0,101284.6474,0,43302761.43,0
-8,0,4000,0.68,19951.70198,220.7134545,-8,-0.53591,0.03186,0,0,2.32172,0,-1583414.684,0,94134.44766,0,35305708.04,0
-7,0,4000,0.68,19951.70198,220.7134545,-7,-0.40245,0.03031,0,0,1.7916,0,-1189090.033,0,89554.77428,0,27244330.29,0
-6,0,4000,0.68,19951.70198,220.7134545,-6,-0.26869,0.02964,0,0,1.2579,0,-793878.9938,0,87575.17353,0,19128512.54,0
-5,0,4000,0.68,19951.70198,220.7134545,-5,-0.13471,0.02984,0,0,0.72127,0,-398017.9361,0,88166.09913,0,10968139.15,0
-4,0,4000,0.68,19951.70198,220.7134545,-4,-0.0006,0.03094,0,0,0.18237,0,-1772.776792,0,91416.18991,0,2773246.548,0
-3,0,4000,0.68,19951.70198,220.7134545,-3,0.13354,0.03293,0,0,-0.35815,0,394561.0214,0,97295.89961,0,-5446280.918,0
-2,0,4000,0.68,19951.70198,220.7134545,-2,0.26764,0.03581,0,0,-0.89964,0,790776.6344,0,105805.2282,0,-13680558.89,0
-1,0,4000,0.68,19951.70198,220.7134545,-1,0.4016,0.03958,0,0,-1.44142,0,1186578.6,0,116944.1757,0,-21919246.8,0
0,0,4000,0.68,19951.70198,220.7134545,0,0.53533,0.04423,0,0,-1.98284,0,1581701,0,130683.1959,0,-30152460.3,0
1,0,4000,0.68,19951.70198,220.7134545,1,0.66876,0.04976,0,0,-2.52325,0,1975937.013,0,147022.2886,0,-38370315.03,0
2,0,4000,0.68,19951.70198,220.7134545,2,0.80179,0.05616,0,0,-3.06198,0,2368991.174,0,165931.9077,0,-46562622.49,0
3,0,4000,0.68,19951.70198,220.7134545,3,0.93433,0.06341,0,0,-3.59837,0,2760597.567,0,187352.9606,0,-54719346.27,0
4,0,4000,0.68,19951.70198,220.7134545,4,1.06631,0.0715,0,0,-4.13178,0,3150549.369,0,211255.9011,0,-62830754.08,0
5,0,4000,0.68,19951.70198,220.7134545,5,1.19763,0.0804,0,0,-4.66155,0,3538551.116,0,237552.0901,0,-70886809.48,0
6,0,4000,0.68,19951.70198,220.7134545,6,1.32822,0.0901,0,0,-5.18704,0,3924395.985,0,266211.9816,0,-78877780.19,0
7,0,4000,0.68,19951.70198,220.7134545,7,1.45799,0.10058,0,0,-5.70761,0,4307818.059,0,297176.4829,0,-86793933.92,0
8,0,4000,0.68,19951.70198,220.7134545,8,1.58687,0.1118,0,0,-6.22262,0,4688610.514,0,330327.4089,0,-94625538.37,0
9,0,4000,0.68,19951.70198,220.7134545,9,1.71476,0.12374,0,0,-6.73144,0,5066477.887,0,365605.6671,0,-102363013.3,0
10,0,4000,0.68,19951.70198,220.7134545,10,1.84161,0.13638,0,0,-7.23346,0,5441272.447,0,402952.1649,0,-109997082.7,0
11,0,4000,0.68,19951.70198,220.7134545,11,1.96732,0.14966,0,0,-7.72807,0,5812698.731,0,442189.6245,0,-117518470.4,0
12,0,4000,0.68,19951.70198,220.7134545,12,2.09183,0.16357,0,0,-8.21465,0,6180579.462,0,483288.4998,0,-124917748.3,0
13,0,4000,0.68,19951.70198,220.7134545,13,2.21506,0.17807,0,0,-8.69262,0,6544678.269,0,526130.6056,0,-132186096.4,0
-10,0,4500,0.68,18685.49393,219.3410421,-10,-0.80159,0.03666,0,0,3.36864,0,-2218092.898,0,101442.4901,0,47974926.45,0
-9,0,4500,0.68,18685.49393,219.3410421,-9,-0.66899,0.03339,0,0,2.84761,0,-1851173.253,0,92394.01921,0,40554609.66,0
-8,0,4500,0.68,18685.49393,219.3410421,-8,-0.53591,0.03098,0,0,2.32172,0,-1482925.392,0,85725.2685,0,33065078.56,0
-7,0,4500,0.68,18685.49393,219.3410421,-7,-0.40245,0.02943,0,0,1.7916,0,-1113626.027,0,81436.23796,0,25515305.35,0
-6,0,4500,0.68,18685.49393,219.3410421,-6,-0.26869,0.02875,0,0,1.2579,0,-743496.5266,0,79554.59875,0,17914547.11,0
-5,0,4500,0.68,18685.49393,219.3410421,-5,-0.13471,0.02896,0,0,0.72127,0,-372758.2608,0,80135.69321,0,10272060.89,0
-4,0,4500,0.68,18685.49393,219.3410421,-4,-0.0006,0.03006,0,0,0.18237,0,-1660.269887,0,83179.52134,0,2597246.169,0
-3,0,4500,0.68,18685.49393,219.3410421,-3,0.13354,0.03204,0,0,-0.35815,0,369520.7345,0,88658.41197,0,-5100639.993,0
-2,0,4500,0.68,18685.49393,219.3410421,-2,0.26764,0.03492,0,0,-0.89964,0,740591.0543,0,96627.70743,0,-12812340.54,0
-1,0,4500,0.68,18685.49393,219.3410421,-1,0.4016,0.03869,0,0,-1.44142,0,1111273.978,0,107059.7365,0,-20528171.15,0
0,0,4500,0.68,18685.49393,219.3410421,0,0.53533,0.04335,0,0,-1.98284,0,1481320.464,0,119954.4993,0,-28238874.78,0
1,0,4500,0.68,18685.49393,219.3410421,1,0.66876,0.04888,0,0,-2.52325,0,1850536.816,0,135256.6535,0,-35935194.37,0
2,0,4500,0.68,18685.49393,219.3410421,2,0.80179,0.05528,0,0,-3.06198,0,2218646.321,0,152966.1989,0,-43607588.01,0
3,0,4500,0.68,18685.49393,219.3410421,3,0.93433,0.06253,0,0,-3.59837,0,2585399.939,0,173027.7934,0,-51246656.24,0
4,0,4500,0.68,18685.49393,219.3410421,4,1.06631,0.07061,0,0,-4.13178,0,2950603.972,0,195386.0945,0,-58843284.41,0
5,0,4500,0.68,18685.49393,219.3410421,5,1.19763,0.07952,0,0,-4.66155,0,3313981.708,0,220041.1024,0,-66388073.04,0
6,0,4500,0.68,18685.49393,219.3410421,6,1.32822,0.08922,0,0,-5.18704,0,3675339.449,0,246882.1322,0,-73871907.5,0
7,0,4500,0.68,18685.49393,219.3410421,7,1.45799,0.09969,0,0,-5.70761,0,4034428.154,0,275853.8417,0,-81285673.13,0
