alpha,beta,altitude,Mach,q,v_tas,alpha-res,CL,CD,CY,Cl,Cm,Cn,L,Y,D,l_b,m_b,n_b
0,0,12500,0.84,8823.779953,247.8583745,0,0.64295,0.04205,0,0,-2.66095,0,761866.3966,0,49827.33024,0,-14909551.59,0
2,0,12500,0.84,8823.779953,247.8583745,2,0.96214,0.05784,0,0,-4.05599,0,1140091.974,0,68537.75936,0,-22726091.12,0
4,0,12500,0.84,8823.779953,247.8583745,4,1.27907,0.07847,0,0,-5.43995,0,1515639.555,0,92983.36751,0,-30480548.37,0
6,0,12500,0.84,8823.779953,247.8583745,6,1.59285,0.10377,0,0,-6.80609,0,1887454.53,0,122962.7125,0,-38135158.49,0
8,0,12500,0.84,8823.779953,247.8583745,8,1.90261,0.13351,0,0,-8.14775,0,2254505.988,0,158203.2547,0,-45652604.89,0
10,0,12500,0.84,8823.779953,247.8583745,10,2.20751,0.16741,0,0,-9.4584,0,2615798.568,0,198373.207,0,-52996299.36,0
-6,0,13000,0.84,8154.79489,247.8583745,-6,-0.3191,0.02395,0,0,1.5226,0,-349451.4084,0,26228.02016,0,7884462.037,0
-4,0,13000,0.84,8154.79489,247.8583745,-4,0.00142,0.02485,0,0,0.13515,0,1555.064243,0,27213.62425,0,699845.6878,0
-2,0,13000,0.84,8154.79489,247.8583745,-2,0.32241,0.03072,0,0,-1.26163,0,353076.2413,0,33641.9532,0,-6533084.093,0
0,0,13000,0.84,8154.79489,247.8583745,0,0.64295,0.04158,0,0,-2.66095,0,704104.6163,0,45534.90931,0,-13779166.73,0
2,0,13000,0.84,8154.79489,247.8583745,2,0.96214,0.05737,0,0,-4.05599,0,1053654.585,0,62826.78565,0,-21003086.29,0
4,0,13000,0.84,8154.79489,247.8583745,4,1.27907,0.078,0,0,-5.43995,0,1400729.593,0,85419.0218,0,-28169630.41,0
6,0,13000,0.84,8154.79489,247.8583745,6,1.59285,0.1033,0,0,-6.80609,0,1744354.986,0,113125.4481,0,-35243897.43,0
8,0,13000,0.84,8154.79489,247.8583745,8,1.90261,0.13304,0,0,-8.14775,0,2083578.014,0,145694.188,0,-42191399.95,0
10,0,13000,0.84,8154.79489,247.8583745,10,2.20751,0.16694,0,0,-9.4584,0,2417478.78,0,182818.609,0,-48978323.74,0
-6,0,13500,0.84,7536.529702,247.8583745,-6,-0.3191,0.02351,0,0,1.5226,0,-322957.3465,0,23794.19372,0,7286692.446,0
-4,0,13500,0.84,7536.529702,247.8583745,-4,0.00142,0.02442,0,0,0.13515,0,1437.165252,0,24715.19399,0,646786.0791,0
-2,0,13500,0.84,7536.529702,247.8583745,-2,0.32241,0.03029,0,0,-1.26163,0,326307.3585,0,30656.15176,0,-6037770.781,0
0,0,13500,0.84,7536.529702,247.8583745,0,0.64295,0.04115,0,0,-2.66095,0,650722.112,0,41647.42967,0,-12734483.29,0
2,0,13500,0.84,7536.529702,247.8583745,2,0.96214,0.05694,0,0,-4.05599,0,973770.5464,0,57628.30244,0,-19410713.05,0
4,0,13500,0.84,7536.529702,247.8583745,4,1.27907,0.07757,0,0,-5.43995,0,1294531.662,0,78507.68213,0,-26033917.36,0
6,0,13500,0.84,7536.529702,247.8583745,6,1.59285,0.10287,0,0,-6.80609,0,1612104.699,0,104113.5137,0,-32571840.66,0
8,0,13500,0.84,7536.529702,247.8583745,8,1.90261,0.13261,0,0,-8.14775,0,1925609.141,0,134213.017,0,-38992610.26,0
10,0,13500,0.84,7536.529702,247.8583745,10,2.20751,0.16651,0,0,-9.4584,0,2234194.835,0,168522.8072,0,-45264975.59,0
-6,0,0,0.88,54926.24928,299.4587095,-6,-0.33278,0.05758,0,0,1.52214,0,-2454619.104,0,424715.9324,0,53089390.73,0
-4,0,0,0.88,54926.24928,299.4587095,-4,0.00583,0.05837,0,0,0.06595,0,43002.67256,0,430543.0527,0,2300212.411,0
-2,0,0,0.88,54926.24928,299.4587095,-2,0.34507,0.06487,0,0,-1.40039,0,2545271.393,0,478487.7133,0,-48842978.89,0
0,0,0,0.88,54926.24928,299.4587095,0,0.68391,0.07711,0,0,-2.86974,0,5044589.672,0,568771.1974,0,-100091153.3,0
2,0,0,0.88,54926.24928,299.4587095,2,1.02134,0.09504,0,0,-4.33492,0,7533507.648,0,701024.6998,0,-151193886,0
4,0,0,0.88,54926.24928,299.4587095,4,1.35636,0.11856,0,0,-5.78881,0,10004649.22,0,874510.6104,0,-201902844.7,0
6,0,0,0.88,54926.24928,299.4587095,6,1.68798,0.14748,0,0,-7.22432,0,12450712.05,0,1087827.47,0,-251970743.3,0
8,0,0,0.88,54926.24928,299.4587095,8,2.01522,0.18156,0,0,-8.63446,0,14864467.55,0,1339205.014,0,-301153783.9,0
10,0,0,0.88,54926.24928,299.4587095,10,2.33716,0.22047,0,0,-10.01236,0,17239129.71,0,1626209.128,0,-349212353.8,0
-6,0,500,0.88,51747.4033,297.765146,-6,-0.33278,0.05536,0,0,1.52214,0,-2312558.501,0,384708.3317,0,50016852.58,0
-4,0,500,0.88,51747.4033,297.765146,-4,0.00583,0.05615,0,0,0.06595,0,40513.90126,0,390198.2085,0,2167088.065,0
-2,0,500,0.88,51747.4033,297.765146,-2,0.34507,0.06265,0,0,-1.40039,0,2397964.307,0,435368.0813,0,-46016201,0
0,0,500,0.88,51747.4033,297.765146,0,0.68391,0.07489,0,0,-2.86974,0,4752635.027,0,520426.4263,0,-94298397.34,0
2,0,500,0.88,51747.4033,297.765146,2,1.02134,0.09282,0,0,-4.33492,0,7097507.36,0,645025.783,0,-142443569.3,0
4,0,500,0.88,51747.4033,297.765146,4,1.35636,0.11634,0,0,-5.78881,0,9425632.095,0,808471.2303,0,-190217756.8,0
6,0,500,0.88,51747.4033,297.765146,6,1.68798,0.14527,0,0,-7.22432,0,11730129.51,0,1009511.91,0,-237387985.6,0
8,0,500,0.88,51747.4033,297.765146,8,2.01522,0.17934,0,0,-8.63446,0,14004189.38,0,1246271.535,0,-283724567.4,0
10,0,500,0.88,51747.4033,297.765146,10,2.33716,0.21826,0,0,-10.01236,0,16241418.43,0,1516734.835,0,-329001756.8,0
-6,0,1000,0.88,48719.19713,296.0618949,-6,-0.33278,0.05325,0,0,1.52214,0,-2177229.896,0,348390.8045,0,47089916.5,0
-4,0,1000,0.88,48719.19713,296.0618949,-4,0.00583,0.05403,0,0,0.06595,0,38143.06837,0,353493.9938,0,2040272.244,0
-2,0,1000,0.88,48719.19713,296.0618949,-2,0.34507,0.06053,0,0,-1.40039,0,2257637.839,0,396020.5709,0,-43323379.04,0
0,0,1000,0.88,48719.19713,296.0618949,0,0.68391,0.07277,0,0,-2.86974,0,4474515.589,0,476101.3868,0,-88780149.65,0
2,0,1000,0.88,48719.19713,296.0618949,2,1.02134,0.09071,0,0,-4.33492,0,6682168.344,0,593474.7395,0,-134107914.4,0
4,0,1000,0.88,48719.19713,296.0618949,4,1.35636,0.11423,0,0,-5.78881,0,8874053.552,0,747355.5231,0,-179086404.4,0
6,0,1000,0.88,48719.19713,296.0618949,6,1.68798,0.14315,0,0,-7.22432,0,11043694.09,0,936566.0783,0,-223496278.7,0
